Stock,총자산증가율 (2018),매출액증가율 (2018),총자본영업이익율 (2018),매출액영업이익율 (2018),자기자본비율 (2018),유보액/납입자본비율 (2018),총자본회전율 (2018),영업활동으로인한현금흐름 (2018),총자산증가율 (2019),매출액증가율 (2019),총자본영업이익율 (2019),매출액영업이익율 (2019),자기자본비율 (2019),유보액/납입자본비율 (2019),총자본회전율 (2019),영업활동으로인한현금흐름 (2019),총자산증가율 (2020),매출액증가율 (2020),총자본영업이익율 (2020),매출액영업이익율 (2020),자기자본비율 (2020),유보액/납입자본비율 (2020),총자본회전율 (2020),영업활동으로인한현금흐름 (2020),총자산증가율 (2021),매출액증가율 (2021),총자본영업이익율 (2021),매출액영업이익율 (2021),자기자본비율 (2021),유보액/납입자본비율 (2021),총자본회전율 (2021),영업활동으로인한현금흐름 (2021),2018_관리종목여부,2019_관리종목여부,2020_관리종목여부,2021_관리종목여부,2018_Z,2019_Z,2020_Z,2021_Z,2018_부실기업판별_알Z,2019_부실기업판별_알Z,2020_부실기업판별_알Z,2021_부실기업판별_알Z,2018_부도확률_o,2019_부도확률_o,2020_부도확률_o,2021_부도확률_o,2018_F_score,2019_F_score,2020_F_score,2021_F_score,2018_K,2019_K,2020_K,2021_K,2018_부실여부판단_K,2019_부실여부판단_K,2020_부실여부판단_K,2021_부실여부판단_K,성장성2018,성장성2019,성장성2020,성장성2021,수익성2018,수익성2019,수익성2020,수익성2021,안정성2018,안정성2019,안정성2020,안정성2021,활동성2018,현금흐름2018,활동성2019,현금흐름2019,활동성2020,현금흐름2020,활동성2021,현금흐름2021,업종,자본잠식,벌금,불성실공시,소송,영업정지,특허,투자주의환기종목
102370,4.2,30.08,2.18,8.95,26.74,631.05,0.24,3280400000.0,-2.58,42.84,1.67,4.83,28.77,666.15,0.35,-2627037000.0,-12.23,-18.26,0.61,1.99,28.89,575.3,0.31,10113249000.0,29.18,65.87,16.88,35.73,73.96,1667.45,0.47,18819131000.0,0,0,0,0,,,,,3,3,3,3,0.0056710927428214,0.002762258348595,0.0152420899855829,3.718361964682784e-05,1,1,1,2,18.56499653791508,19.97242987452263,19.322996769743455,22.5628216610756,2,2,2,2,2,2,1,4,2,2,2,4,1,1,1,3,1,3,1,1,1,3,2,4,5,0,0,0,0,0,0,0
353590,9.47,1.57,-7.51,-4.49,17.17,227.5,1.67,-4148359000.0,66.45,20.6,-1.01,-0.7,31.77,708.97,1.45,-1199481000.0,27.77,52.56,14.94,9.62,12.77,421.34,1.55,1972542000.0,13.5,1.39,7.8,5.93,40.44,230.6,1.32,1363597000.0,0,0,0,0,,,,,3,3,3,3,0.0345549237219155,0.0033357938641783,0.0068525294278227,0.002041281608362,0,0,1,1,15.566969310098496,17.19270395154336,19.366202838349395,20.128667489500163,2,2,2,2,3,4,4,2,1,1,3,3,1,1,1,1,4,1,4,1,4,2,4,2,5,0,0,0,0,0,0,0
361570,40.62,33.9,6.76,9.71,65.08,2207.96,0.7,8610715000.0,9.22,44.18,16.89,20.59,16.33,168.22,0.82,2295947000.0,166.65,34.89,14.26,24.66,34.02,759.96,0.58,41034980000.0,3.55,17.5,7.74,16.87,57.58,1239.39,0.46,-5870627000.0,0,0,0,0,,,,4.6203502391533595,3,3,3,0,0.0003645442266593,0.0096909297583119,0.0021051072459677,0.0005579458382325,1,1,1,1,19.237685971551063,19.137042640708305,19.038092874486352,19.589945244129808,2,2,2,2,4,3,4,2,3,4,4,3,3,1,1,2,3,3,3,2,2,4,2,1,1,0,0,0,0,0,0,0
290090,-16.82,-91.24,-8.87,-80.11,91.73,1341.41,0.11,-8672248000.0,-5.58,81.21,-7.61,-33.49,96.08,1325.5,0.23,437348000.0,18.86,75.4,5.32,14.19,86.79,1430.58,0.37,1443423000.0,53.52,18.31,1.81,5.61,92.26,1960.96,0.32,-1491702000.0,0,0,0,0,,,,23.743625053560816,3,3,3,0,0.0247034291314063,0.0003470374300066,2.2599124176660943e-05,2.017452927623102e-05,0,1,1,1,24.876359190823745,26.98273706762022,27.54225012557555,24.466074438481968,2,2,2,2,1,2,4,3,1,1,3,2,3,3,3,4,1,1,1,2,2,2,1,2,1,0,0,0,0,0,0,0
372800,30.78,98.48,17.58,3.91,9.24,101.49,4.49,153425000.0,73.36,101.69,9.1,1.55,16.13,509.45,5.85,3414740000.0,164.78,47.17,20.74,5.57,30.23,202.39,3.72,5990032000.0,143.31,30.41,-7.57,-3.89,60.84,925.38,1.95,-8010191000.0,0,0,0,0,,,,7.083832818014517,3,3,3,0,0.0308428061187732,0.0133054985339176,0.0020481687461808,0.0009755218103615,1,2,1,0,20.208054330163456,23.236762764497545,25.84308532588957,22.28101446846182,2,2,2,2,4,4,4,4,3,3,3,1,1,1,1,2,4,2,4,2,4,3,4,1,1,0,0,0,1,0,0,0
311320,12.68,11.37,16.97,23.27,91.95,666.85,0.73,4062024000.0,9.77,-27.77,6.38,13.46,89.91,723.06,0.47,723706000.0,16.99,38.19,12.58,21.8,86.69,828.43,0.58,3487168000.0,89.03,64.66,17.18,28.19,89.66,1248.15,0.61,4023694000.0,0,0,0,0,,,,30.12033040395246,3,3,3,0,7.012253611884228e-07,2.8082876770777904e-05,1.0357874333973516e-05,3.4176046975180243e-06,1,1,1,2,29.103517391772,27.742952036135826,28.34744207413369,25.829878740950758,2,2,2,2,3,2,3,4,4,3,4,4,3,3,3,3,3,3,2,2,2,2,3,3,2,0,0,0,0,0,0,0
376180,-16.33,-0.5,0.81,1.64,34.95,5775.63,0.49,368641000.0,0.24,-1.05,1.62,3.03,35.34,5850.42,0.54,1562664000.0,6.75,29.2,8.72,13.05,31.33,6096.66,0.67,3949623000.0,33.25,7.79,7.57,12.67,54.34,9011.8,0.6,2123756000.0,0,0,0,0,,,,2.5359493708433805,3,3,3,1,0.0108687279833088,0.0051913676548084,0.0023325460983117,0.0009270917979185,1,2,2,1,20.76131967506596,21.12443554522125,21.824230262667665,21.806981766653116,2,2,2,2,1,2,3,3,2,2,4,3,2,2,2,3,2,2,2,2,3,2,3,2,2,0,0,0,0,0,0,0
348370,75.43,65.89,6.83,8.03,62.68,938.04,0.85,-2263246000.0,131.18,139.97,14.24,14.72,24.28,1052.17,0.97,-12733378000.0,46.3,55.97,9.38,10.69,64.91,1934.05,0.88,18023097000.0,111.08,2.86,-9.79,-20.05,54.15,2693.96,0.49,-110018227000.0,0,0,0,0,,,,5.263004550213113,3,3,3,0,0.0002661056802293,0.0052937873045881,0.0003852402915884,0.0015156405341298,1,1,1,0,19.131893309628357,19.03960873353193,20.051983644104943,18.798146318912988,2,2,2,2,4,4,4,3,3,4,3,1,2,2,3,3,3,1,4,1,3,4,2,1,2,0,0,0,0,0,0,0
382800,26.2,41.16,2.9,3.01,50.12,375.51,0.96,-3262861000.0,13.73,31.27,12.42,11.72,55.13,494.85,1.06,4741207000.0,55.0,41.78,19.1,17.24,45.05,587.52,1.11,-734621000.0,45.96,22.93,18.56,20.38,82.4,1384.63,0.91,8669264000.0,0,0,0,0,,,,8.512391310374472,3,3,3,0,0.0012385668528905,0.0003373263782123,0.0007625196890592,7.501090814168163e-06,1,2,1,1,18.03978397851846,20.23300757549977,21.69610006500055,23.72211224820901,2,2,2,2,4,3,4,3,2,4,4,4,2,2,1,3,3,1,4,3,4,1,3,3,2,0,0,0,0,0,0,0
377450,14.12,20.38,17.05,10.02,84.41,1138.43,1.7,2700793000.0,57.2,41.4,5.9,3.36,60.78,1301.89,1.76,9647076000.0,65.17,25.78,50.9,37.36,72.98,2679.95,1.36,13155409000.0,197.31,8.51,21.35,35.74,91.66,8041.16,0.6,18002135000.0,0,0,0,0,,,,15.303934005762478,3,3,3,0,3.1355429814096065e-05,0.0004920056227576,3.6475926105064407e-06,2.0323243586066967e-06,1,1,1,1,31.390439698144487,28.666085408853046,30.867734205986984,24.987554780450736,2,2,2,2,3,4,4,3,3,2,4,4,3,2,3,4,4,3,4,3,4,3,3,4,1,0,0,0,0,0,0,0
114840,43.73,40.72,3.92,1.77,29.58,63.31,2.22,658380000.0,67.81,132.09,33.35,10.24,44.78,314.86,3.26,2121904000.0,98.99,100.79,51.25,14.68,49.91,820.07,3.49,6646723000.0,75.4,-9.59,13.46,7.82,78.4,1916.01,1.72,1145557000.0,0,0,0,0,,,,7.582057106966901,3,3,3,0,0.0038950841326601,0.0003007194989324,0.0001558462152385,9.785077056802374e-05,2,2,1,1,19.51637004264244,25.389105293732005,27.699026706696305,25.43525024957612,2,2,2,2,4,4,4,2,2,3,4,3,1,1,1,3,4,2,4,2,4,3,4,2,2,0,0,0,0,0,0,0
382480,13.99,-30.52,2.51,6.1,32.79,485.02,0.41,-1672912000.0,10.17,49.65,8.17,14.83,34.66,581.17,0.55,3543658000.0,33.89,30.49,18.03,30.77,58.92,582.32,0.59,5490422000.0,90.39,13.7,8.72,21.76,81.91,1230.67,0.4,2770349000.0,0,0,0,0,,,,11.693095475248713,3,3,3,0,0.0063128863557519,0.0024309114145002,0.0002086182386518,0.0001372747553648,1,2,2,1,19.06280776796232,20.480570178120598,22.597454401374367,21.098879075920888,2,2,2,2,3,3,4,3,2,4,4,4,1,1,2,3,1,1,2,2,2,3,2,2,2,0,0,0,0,0,0,0
376290,12.15,-38.66,1.86,4.85,60.9,390.47,0.38,3209399000.0,65.41,-20.16,3.62,16.55,54.98,632.4,0.22,6307236000.0,-46.71,15.58,1.32,5.0,56.13,298.47,0.26,6115841000.0,64.09,26.8,1.58,4.32,70.52,551.32,0.37,11016689000.0,0,0,0,0,,,,4.665777836785483,3,3,3,0,0.0001403658704567,0.0002593873819243,0.0005954891976698,4.883168694511962e-05,1,1,2,2,24.130004520990173,22.815061065633586,21.385593089676835,22.4039976223436,2,2,2,2,3,2,2,3,2,3,2,2,2,2,1,2,1,3,1,3,1,3,2,3,2,0,0,0,0,0,0,0
159010,21.99,11.62,20.1,15.0,39.74,885.82,1.34,7158368000.0,43.73,-28.48,6.16,8.61,32.27,1050.37,0.72,3372655000.0,8.72,10.7,6.97,10.84,39.44,1406.28,0.64,4790144000.0,27.23,31.26,5.38,7.54,52.63,2084.22,0.71,-5336295000.0,0,0,0,0,,,,2.8458445848065,3,3,3,1,0.0009260561708574,0.004112358747855,0.0013485841927335,0.0008550116986635,1,1,1,1,23.32288264404247,21.462557610781523,22.46588270222115,23.162067373903863,2,2,2,2,3,2,3,3,4,3,3,3,2,2,2,2,4,3,3,2,3,3,3,1,2,0,0,0,0,0,0,0
382840,150.42,-53.92,-8.01,-10.28,3.62,124.43,0.78,-1437897000.0,72.37,587.97,89.07,32.33,50.0,5236.7,2.76,34185893000.0,52.2,-68.81,11.19,20.79,38.08,6085.69,0.54,12718243000.0,122.48,114.21,11.66,19.67,65.19,18670.89,0.59,-8231572000.0,0,0,0,0,,,,7.957130896160953,3,3,3,0,0.0924356524945323,1.4571576597072465e-05,0.0041187646590899,0.0001358307749915,0,2,1,1,16.964661865590905,29.29459677842763,23.04954479345457,22.44731549038457,2,2,2,2,4,4,2,4,1,4,4,4,1,2,2,3,3,1,4,4,2,3,2,1,2,0,0,0,0,0,0,0
257720,52.83,27.27,28.02,9.67,55.35,2523.73,2.9,3182489000.0,37.24,26.3,21.3,8.35,90.56,5137.24,2.55,-261542000.0,62.76,43.22,18.39,7.65,72.12,725.88,2.4,7098506000.0,86.04,33.15,11.41,6.32,93.55,1594.81,1.81,2206294000.0,0,0,0,0,,,,24.403390677740273,3,3,3,0,0.0002432321970312,1.5723443927674138e-06,9.351168301554486e-05,1.4005343087090097e-06,1,1,1,1,27.49417986979728,28.848443340876297,26.968410992149952,26.31769573770664,2,2,2,2,4,4,4,4,3,3,3,3,3,4,2,3,4,3,4,1,4,3,4,2,5,0,0,0,0,0,0,0
377220,28.92,39.78,12.29,3.55,16.21,190.54,3.46,1005429000.0,66.69,44.25,30.71,9.23,54.03,992.01,3.33,5394510000.0,92.89,74.1,61.63,19.49,52.54,1976.12,3.16,15609317000.0,114.29,25.04,16.16,8.46,87.57,5864.5,1.91,-1174773000.0,0,0,0,0,,,,11.849461027261839,3,3,3,0,0.0151004921455768,0.0001944316010518,0.0035163371512559,8.254891867717348e-06,2,1,1,1,19.74275558279226,24.31623620172992,12.668241877784292,19.79218158989908,2,2,2,2,4,4,4,3,3,3,4,3,1,2,3,4,4,2,4,3,4,4,4,2,2,0,0,0,0,0,1,0
099430,94.52,216.38,28.32,27.33,46.47,124.24,1.04,3148098000.0,54.11,54.2,33.05,34.71,74.35,416.83,0.95,4705390000.0,78.66,42.3,32.57,40.63,64.35,699.16,0.8,10241468000.0,123.74,54.44,25.53,42.8,90.9,1119.59,0.6,13419053000.0,0,0,0,0,,,,29.714332074042918,3,3,3,0,0.0006348869866362,2.3833056698528543e-05,8.61756126761672e-05,2.190901567101475e-06,2,1,1,1,16.659413543120937,20.904947991962523,22.82156151066776,22.7614406883326,2,2,2,2,4,4,4,4,4,4,4,4,1,2,2,3,3,3,3,3,3,3,3,4,2,0,0,0,0,0,0,0
273640,34.01,19.08,28.02,30.03,89.64,722.33,0.93,5850430000.0,8.21,-30.59,4.58,8.42,91.11,804.47,0.54,1265208000.0,20.19,38.41,17.27,26.28,90.43,972.16,0.66,3986772000.0,84.14,76.27,17.32,23.19,93.86,1684.47,0.75,4673167000.0,0,0,0,0,,,,41.76708114073652,3,3,3,0,1.490363033826552e-06,5.848456517712358e-05,1.3794427288832854e-06,3.8151695580081116e-07,2,1,1,2,27.004175983817376,25.68891821098896,27.284999212816423,26.0667471393606,2,2,2,2,4,2,4,4,4,3,4,4,3,3,3,3,3,3,2,2,3,2,3,3,2,0,0,0,0,0,0,0
099390,14.12,9.53,9.22,14.45,87.02,946.84,0.64,3108377000.0,5.6,8.89,7.48,11.8,89.55,1037.56,0.63,1565168000.0,33.68,14.43,15.71,25.98,85.11,1270.72,0.6,3764022000.0,59.75,19.3,14.56,30.01,90.19,1868.55,0.49,5613465000.0,0,0,0,0,,,,20.342268836394943,3,3,3,0,1.976225682620032e-05,1.4071164976483624e-05,7.524182876354945e-06,2.9270160108661407e-06,1,2,1,2,28.249310329683368,28.791620973486097,27.51162164733581,25.472885931822105,2,2,2,2,3,2,3,3,4,3,4,4,3,3,3,4,2,3,2,2,2,2,2,3,1,0,0,0,0,0,0,0
367000,0.09,-21.54,16.95,7.55,51.96,3025.05,2.25,1500836000.0,235.36,154.03,16.26,6.21,64.93,8805.48,2.62,2886795000.0,37.19,14.83,15.2,9.24,30.46,311.66,1.65,3718777000.0,88.74,6.39,10.37,9.89,83.31,952.26,1.05,3426451000.0,0,0,0,0,,,,16.25405268043272,3,3,3,0,0.0020532194889781,0.0001777974818795,0.0021731864292344,2.2996335936649952e-05,1,2,1,1,26.001156314378413,24.65422978779371,23.652386105776603,23.254615440894543,2,2,2,2,2,4,3,3,3,3,3,3,3,3,1,3,4,2,4,2,4,2,4,3,1,0,0,0,0,0,0,0
357580,-9.29,-19.49,0.71,0.94,38.02,442.01,0.75,-111932000.0,16.76,33.26,2.61,2.69,30.33,405.04,0.97,941440000.0,-14.11,-29.69,-16.0,-23.44,22.17,193.27,0.68,-2322366000.0,29.09,30.15,-4.65,-5.54,44.46,503.47,0.84,-10815627000.0,0,0,0,0,,,,3.5602518479976943,3,3,3,0,0.0041894398340166,0.0069370124613349,0.0464046846088027,0.0027295079259871,1,1,0,1,21.86186442907924,21.974732028488347,16.779587039046962,16.914732461682284,2,2,2,2,1,3,1,4,2,2,1,1,1,1,1,1,3,2,4,2,3,1,3,1,2,0,0,0,0,0,0,0
303530,28.27,-16.91,-12.87,-6.99,29.33,146.98,1.84,-2076891000.0,24.64,76.31,12.33,4.79,30.57,220.63,2.57,6453860000.0,38.5,9.82,18.04,8.45,57.68,614.5,2.14,10166741000.0,52.44,-10.03,-3.31,-2.52,73.23,1010.26,1.31,-1637315000.0,0,0,0,0,,,,8.759394461188435,3,3,3,0,0.016407483379264,0.0019716263025919,0.0001942466036256,0.0003214178785935,0,2,2,0,18.402525819936876,20.836078810497924,23.114309374815527,21.551033769920487,2,2,2,2,4,4,3,2,1,3,3,1,1,1,2,3,4,1,4,3,4,3,4,2,1,0,0,0,0,0,0,0
376190,26.47,7.51,11.52,10.33,59.37,663.27,1.12,8085930000.0,23.19,22.36,11.31,10.33,57.23,806.53,1.1,29371549000.0,-2.69,23.62,12.31,9.9,69.02,963.67,1.24,32968608000.0,42.81,11.07,9.6,8.32,79.57,1377.64,1.15,35133750000.0,0,0,0,0,,,,6.537187486758194,3,3,3,0,0.0001527622959312,0.000219338681431,5.556065258673282e-05,1.7229633665123507e-05,1,1,2,1,28.403926744646636,28.60023031587314,30.816122210456413,29.74905324306311,2,2,2,2,4,4,2,3,3,3,3,3,2,2,3,3,4,3,4,4,4,4,4,4,2,0,0,0,0,0,0,0
276730,26.77,328.59,-18.77,-85.36,28.17,-8.35,0.22,-5058105000.0,8.69,12.85,-22.82,-107.28,12.86,-59.58,0.21,-10335827000.0,51.39,154.62,-8.35,-20.2,53.81,42.37,0.41,2403335000.0,39.74,32.33,-9.54,-25.16,60.55,87.26,0.38,-6170520000.0,0,0,0,0,,,,2.753800389165673,3,3,3,1,0.0223562052357824,0.0812851408885447,0.0043727855321669,0.0012079899834236,1,0,1,1,8.113928482163614,4.095120855308544,6.9831956873040335,8.634171030048332,2,2,2,2,4,3,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,0,0,0,0,0,0,0
361670,7.65,1.44,4.17,3.9,86.94,482.81,1.07,623626000.0,1.87,-0.9,4.69,4.63,89.59,510.89,1.01,1726621000.0,24.18,-7.6,1.11,1.34,79.6,559.87,0.83,1588961000.0,60.44,-7.61,-2.46,-4.64,89.48,824.06,0.53,-671769000.0,0,0,0,0,,,,17.029451636218102,3,3,3,0,2.5285181890059136e-05,1.946796668626732e-05,0.0002020536691963,2.0372307206796345e-05,1,2,1,1,21.40998903864455,21.865493132990537,20.83792428920762,18.36340909125772,2,2,2,2,3,2,3,2,2,3,2,1,3,3,2,3,4,2,4,2,3,2,2,2,2,0,0,0,0,0,0,0
252990,-15.96,16.66,4.1,7.22,44.12,-8.15,0.57,9852290000.0,4.28,-16.24,2.55,5.01,43.61,-4.86,0.51,2328565000.0,11.1,71.27,17.59,21.72,52.37,24.85,0.81,11344805000.0,244.13,32.36,13.14,28.65,66.61,329.08,0.46,16484267000.0,0,0,0,0,,,,5.725240025501236,3,3,3,0,0.0060466786767144,0.0023201654664635,0.0003235971294454,6.142883934669545e-05,1,1,2,1,16.55379500809034,16.521798471161173,20.127787636687437,20.347727854005967,2,2,2,2,1,1,3,4,3,2,4,4,1,1,1,1,2,4,2,2,3,3,2,4,2,0,0,0,0,0,0,0
352480,70.89,38.04,14.57,14.24,44.13,7430.27,1.02,3584342000.0,20.91,14.58,12.79,15.22,37.73,7685.32,0.84,15684662000.0,20.06,8.89,13.6,17.89,36.83,9024.76,0.76,17709226000.0,30.25,-3.05,0.59,1.01,75.34,12083.69,0.59,2222019000.0,0,0,0,0,,,,4.891931223204974,3,3,3,0,0.0008805980161918,0.0009836837560364,0.0017951966796495,0.0003712127740207,1,1,1,1,24.80659569381198,24.923809850195404,24.94351856700297,22.839782397021978,2,2,2,2,4,3,3,2,4,4,4,2,2,2,2,3,3,3,3,4,3,4,2,2,2,0,0,0,0,0,0,0
357230,23.68,35.17,24.52,18.93,78.96,243522.09,1.3,6922831000.0,25.45,24.67,24.79,19.13,80.33,310848.47,1.3,4556234000.0,80.01,118.01,34.76,19.18,83.19,622.81,1.81,19998351000.0,101.45,8.14,14.07,13.91,91.63,1307.75,1.01,10970990000.0,0,0,0,0,,,,18.236549254261657,3,3,3,0,2.9785041804578364e-05,2.8770979673946232e-05,4.166335471331217e-06,9.540215934673066e-06,1,1,2,1,29.212265197066483,30.161770753150364,31.920034805868617,27.64056374532944,2,2,2,2,4,4,4,3,4,4,4,4,3,3,3,3,4,3,4,3,4,4,4,3,2,0,0,0,0,0,0,0
294570,340.33,70.88,8.07,14.38,30.92,611.43,0.56,5722934000.0,33.72,58.54,7.46,15.96,38.13,1017.16,0.47,18412184000.0,45.97,24.92,9.24,22.28,46.87,1902.56,0.41,18563058000.0,42.31,19.85,9.57,27.67,64.17,2466.35,0.35,18961472000.0,0,0,0,0,,,,6.312399665330913,3,3,3,0,0.0025465351757531,0.0010575116943173,0.0005192409636652,0.0002709472090543,1,1,1,2,19.91475717986546,20.79225976072173,22.099708827351584,21.63301171581868,2,2,2,2,4,4,4,3,3,3,4,4,1,2,2,3,2,3,2,4,2,4,1,4,1,0,0,0,0,0,1,0
351330,45.45,49.75,27.02,15.0,34.54,4476.36,1.8,3299054000.0,25.58,-19.0,11.48,10.52,36.81,6023.99,1.09,6829187000.0,-3.52,36.02,14.55,10.71,51.94,7479.54,1.36,-1756219000.0,68.3,-3.61,-4.74,-4.78,82.81,979.77,0.99,-7470835000.0,0,0,0,0,,,,9.814232033329048,3,3,3,0,0.0017554517325401,0.0024671122348625,0.0003896659428717,0.0004116668598448,1,1,1,0,24.76305060207945,23.97199537618598,26.95199871857965,23.20340653507016,2,2,2,2,4,2,2,2,4,3,3,1,2,2,2,3,4,3,4,3,4,1,4,1,1,0,0,0,0,0,0,0
059270,-41.97,-10.29,-0.97,-3.2,56.55,1073.78,0.3,-1404863000.0,-6.17,-0.86,-3.53,-8.35,56.23,995.23,0.42,314545000.0,-2.63,9.18,-1.0,-2.08,55.43,951.1,0.48,871739000.0,46.4,-9.0,-2.57,-7.09,81.9,665.45,0.36,404285000.0,0,0,0,0,,,,6.080502307330394,3,3,3,0,0.001363332816841,0.0018021397560768,0.0013460833264192,0.0002493947793293,0,1,1,1,14.791005202722602,15.310701505571863,16.34269121071944,16.123282910165596,2,2,2,2,1,1,2,2,1,1,1,1,2,2,2,3,1,1,2,2,2,2,1,2,2,0,0,0,0,0,0,0
333620,70.82,41.31,33.34,13.83,34.15,11006.19,2.41,715666000.0,30.93,2.63,19.93,11.73,21.9,9226.51,1.7,-321503000.0,30.73,14.13,30.19,20.38,53.46,1606.27,1.48,3185732000.0,150.79,17.32,15.78,18.04,78.41,5084.46,0.87,1559997000.0,0,0,0,0,,,,11.17393166677356,3,3,3,0,0.000964195534207,0.0096884513311589,0.0003989064606972,4.5270621029315306e-05,1,1,1,1,24.962368910721192,22.3055642646853,23.90587355378409,22.424138693732665,2,2,2,2,4,3,3,3,4,4,4,4,2,2,2,3,4,2,4,1,4,2,3,2,2,0,0,0,0,0,0,0
289220,-6.46,0.57,-10.37,-10.81,83.62,205.74,0.96,-1655508000.0,10.2,0.57,-13.17,-13.87,45.24,82.28,0.95,674366000.0,46.04,21.0,-7.77,-8.73,69.19,258.85,0.89,579506000.0,575.9,48.22,-2.59,-9.03,90.68,1062.76,0.29,656465000.0,0,0,0,0,,,,34.63517052164226,3,3,3,0,0.0008970604567731,0.0138768318688914,0.0004809497307927,5.2084831960187385e-05,0,1,1,1,23.76509821142636,17.97442408367351,17.33380387386495,17.162594894304963,2,2,2,2,1,2,4,4,1,1,1,1,2,1,2,3,3,1,3,2,3,2,1,2,1,0,0,0,0,0,0,0
361390,33.21,24.22,3.01,1.61,35.26,650.95,1.87,-2444747000.0,-7.46,-13.53,-4.75,-3.24,33.94,568.93,1.47,5056897000.0,45.39,13.08,10.33,7.33,28.6,719.38,1.41,6384624000.0,120.2,33.88,9.33,9.39,49.43,725.03,0.99,26611000.0,0,0,0,0,,,,4.546554417548569,3,3,3,0,0.0045068058257922,0.009207090190124,0.0025002775145145,0.0004822932307376,0,1,1,1,22.21676404521693,20.94450703264293,20.41971687898094,21.3519936085146,2,2,2,2,4,1,3,4,2,1,3,3,1,1,1,1,4,1,4,3,4,3,4,2,2,0,0,0,0,0,0,0
314930,140.73,-19.72,5.2,12.61,3.27,11.8,0.41,530111000.0,80.03,8.44,-9.39,-41.52,28.28,1366.51,0.23,4203168000.0,8.57,-10.23,-7.53,-49.75,27.74,186.49,0.15,115723000.0,81.52,2.51,-6.59,-62.25,84.02,1489.29,0.11,-504733000.0,0,0,0,0,,,,21.717758745216624,3,3,3,0,0.2753913214933402,0.0187877568104991,0.0287722731834119,0.0037070417631095,1,1,1,1,10.58500046569593,10.183978004760624,6.6193514622199645,6.328325277680138,2,2,2,2,4,3,2,3,3,1,1,1,1,2,1,3,1,2,1,3,1,2,1,2,2,0,0,0,0,0,0,0
356890,14.33,7.41,12.73,8.13,64.41,434.71,1.57,2757896000.0,-1.98,9.59,15.32,9.43,79.29,527.25,1.62,5723025000.0,11.84,-7.92,15.09,10.58,84.59,631.7,1.43,1873273000.0,97.76,7.7,7.45,7.62,89.02,1036.51,0.98,2597655000.0,0,0,0,0,,,,14.827390003990642,3,3,3,0,0.0004344057064271,4.197313277507495e-05,1.7421955235302653e-05,2.8181726481732055e-05,1,2,1,1,28.140601322997902,30.620139956458797,31.186912478605866,26.067012543518334,2,2,2,2,3,2,2,3,3,3,3,3,2,2,3,3,4,3,4,3,4,2,4,2,1,0,0,0,0,0,0,0
247660,-11.63,-5.63,-9.11,-31.79,25.62,228.96,0.29,-1010523000.0,7.42,-11.92,-1.19,-4.59,13.68,96.44,0.26,322993000.0,10.52,6.49,-1.44,-5.67,35.88,318.06,0.25,-213003000.0,192.24,-3.62,-2.85,-24.06,59.29,1328.34,0.12,-1768598000.0,0,0,0,0,,,,5.5545920245665314,3,3,3,0,0.0311997480878381,0.0412324103459508,0.015635169232206,0.0007899525708056,0,1,1,0,10.81955654966565,9.063365243901949,7.749303677023268,10.901776829105776,2,2,2,2,1,2,3,2,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,2,2,0,0,0,0,0,0,0
322310,19.07,144.99,63.27,41.27,59.67,689.02,1.53,5254983000.0,42.11,0.99,43.01,36.56,70.32,423.63,1.18,10900861000.0,7.12,-34.81,6.35,10.07,70.17,458.98,0.63,-6429577000.0,160.45,125.6,3.78,4.94,86.09,1285.16,0.76,9672195000.0,0,0,0,0,,,,20.587205558408925,3,3,3,0,0.0001004475247872,1.2712194311261449e-05,0.0004869801690494,2.6449247047695632e-05,2,1,0,2,25.19528687251441,27.403209963976256,25.58795952016453,22.985297780215788,2,2,2,2,3,3,2,4,4,4,3,2,2,2,2,3,4,3,4,3,3,1,3,3,2,0,0,0,0,0,0,0
262840,-5.48,2.39,18.05,28.9,72.38,1818.56,0.62,3542178000.0,14.7,11.74,17.83,26.64,74.03,2052.8,0.67,1193807000.0,41.91,16.1,19.19,31.93,67.35,2514.34,0.6,9097176000.0,78.65,2.67,8.69,23.02,78.59,4246.67,0.38,7100771000.0,0,0,0,0,,,,8.26747669784775,3,3,3,0,0.0002245494721806,4.643342297768206e-05,6.538984823534772e-05,5.80080385619175e-05,1,1,1,1,30.2208009342685,29.686898728905856,28.294153139630204,23.823908285953877,2,2,2,2,1,3,3,3,4,4,4,4,3,3,3,3,2,3,3,2,2,3,2,3,1,0,0,0,0,0,0,0
277810,-17.75,-74.38,-23.92,-312.98,93.82,81.29,0.08,439011000.0,-26.06,61.11,-49.99,-318.76,87.09,24.44,0.16,-3828480000.0,24.18,220.37,-13.07,-24.79,57.69,2.35,0.53,-1076985000.0,459.73,65.28,-2.72,-11.39,74.97,478.88,0.24,-2556797000.0,0,0,0,0,,,,14.451066018616322,3,3,3,0,0.311189476483725,0.6715719524442022,0.0027477837094058,0.0005574219383514,0,1,1,1,11.196164505508554,4.149199472511248,7.279059397075448,12.322194988093212,2,2,2,2,1,2,4,4,1,1,1,1,2,2,1,2,1,2,1,1,2,1,1,1,2,0,0,0,0,0,0,0
